Family,Genus,Species,Museum_number,Date,Year,Country,Location,Latitude,Longitude,Reference,Holotype,Checked
Megadermatidae,Lavia,frons,INPBC,,NA,Democratic Republic of Congo,Senga,-0.1333,29.5833,Van Cakenberghe et al. 2017,,
Megadermatidae,Lavia,frons,RMCA,,1928,Democratic Republic of Congo,Stanleyville (=Kisangani),0.55,25.2333,Van Cakenberghe et al. 2017,,
Megadermatidae,Lavia,frons,RBINS,,1952,Democratic Republic of Congo,Tore,4.3333,29.8333,Van Cakenberghe et al. 2017,,
Megadermatidae,Lavia,frons,RMCA,,1951,Democratic Republic of Congo,Uvira,-3.4,29.1333,Van Cakenberghe et al. 2017,,
Megadermatidae,Lavia,frons,RMCA,,1934,Democratic Republic of Congo,Vitshumbi,-0.6833,29.3833,Van Cakenberghe et al. 2017,,
Megadermatidae,Lavia,frons,,,NA,Eritrea,Agordat,15.55,37.8833,Largen et al. 1974,,
Megadermatidae,Lavia,frons,ZMUM,,2010,Ethiopia,Amjale,12.5,35.633,Kruskop et al. 2016,,
Megadermatidae,Lavia,frons,,,1973,Ethiopia,Arba Minch,6.05,37.6333,Largen et al. 1974,,
Megadermatidae,Lavia,frons,,,NA,Ethiopia,Badditu-Dime,6.1667,37,Largen et al. 1974,,
Megadermatidae,Lavia,frons,BMNH,,NA,Ethiopia,Dobleh,7,45,Largen et al. 1974,,
Megadermatidae,Lavia,frons,BMNH,,1969,Ethiopia,Gambela,8.25,34.5833,Largen et al. 1974,,
Megadermatidae,Lavia,frons,,,1969,Ethiopia,"Hoddo, 27km W",4.7167,36.0333,Largen et al. 1974,,
Megadermatidae,Lavia,frons,,,NA,Ethiopia,"Lake Abaya, W",6.2167,37.8167,Largen et al. 1974,,
Megadermatidae,Lavia,frons,,,NA,Ethiopia,"Lake Stephanie, Sassabone",4.9167,36.9167,Largen et al. 1974,,
Megadermatidae,Lavia,frons,,,1969,Ethiopia,Murle,9.3333,38.6833,Largen et al. 1974,,
Megadermatidae,Lavia,frons,,,NA,Ethiopia,Setit,14.25,36.5667,Largen et al. 1974,,
Megadermatidae,Lavia,frons,ZMUM,,1986,Ethiopia,"Abobo, 30km W, Alvero river",7.9167,34.3167,Lavrenchenko et al. 2004,,
Megadermatidae,Lavia,frons,SMF,,1975,Ethiopia,Duhun,7.2,42.7,Yalden et al. 1996,,
Megadermatidae,Lavia,frons,USNM,,1974,Ethiopia,"Neghelli, 74km E",5.2667,40.25,Yalden et al. 1996,,
Megadermatidae,Lavia,frons,,,NA,Ghana,,5.13,-1.37,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,,,NA,Ghana,,5.2,-0.87,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,,,NA,Ghana,,5.87,0.12,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,,,NA,Ghana,,9.37,-1.87,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,MHNC,,1937,Guinea-Bissau,Mansoa,12.0667,-15.3167,Monard 1939,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Amala River,-1.0333,35.2333,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Archer's Post,0.65,37.6833,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Athi Station,-1.45,36.9833,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Baringo,0.6333,36.2667,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,"Baringo, 30 mi NW",1.0833,36.2667,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Bulessa,3.6,37.3667,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Cherangani Kitale,1.25,35.45,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Embu Boma,-0.5333,37.45,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Eusso Nyiro,0.5,36,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Ferguson's Gulf,3.5167,35.9167,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Fort Hall,-0.7167,37.15,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Garba Tula,0.5333,38.5167,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Golbanti,-2.45,40.2,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Isiolo,0.35,37.5833,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Kacheliba,1.4833,35.0167,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Kanjira,-0.35,34.55,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,"Katilia, S Turkana",2.1167,36.1167,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,"Kau, Osi River",-2.4833,40.4333,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,"Kipini, Tana River mouth",-2.5333,40.5167,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Kisumu,-0.1,34.75,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,"Kisumu, Kindu Bay",-0.35,34.6333,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,"Kitau, Manda Island",-2.3,40.9333,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Kitui,-1.3667,38.0167,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Kozibiri River,2.9167,35.4167,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,lake Hannington (= Lake Bogoria),0.25,36.1,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Lakiundu River,0.6,37.6167,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Lamu Coast,-2.3,40.8833,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Lamu Island,-2.2833,40.8667,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Lodwar,3.1167,35.6,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Lokitanyala Escarpment,2.3667,34.95,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Lorian Swamp,0.6667,39.5833,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Machakos,-1.5167,37.2667,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Malca Muda,2.5167,38.1333,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,"Masabubu, Garissa",-1.2167,40,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Maungu,-3.55,38.75,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Meru,0.05,37.65,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Mkonumbi,-2.3,40.7,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,"Mumias, Elgon",0.3333,34.4833,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,N Guaso Nyiro,0.5,36.9167,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Nairobi,-1.2833,36.8167,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Nanyuki,0.0167,37.0667,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Narok,-1.0833,35.8667,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Narrosurra River,-1.55,35.8833,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Nguruman Escarpment (Magadi),-1.75,36.0333,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Olorgesailie,-1.5667,36.45,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,River Kerio Suk,2.9833,36.1167,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Rusinga,0.0167,36.1833,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,S Guaso Nyiro,0.0833,35.9167,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Ssio-Bay,0.2333,33.9667,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Taveta,-3.4,37.6833,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,"Telek River, Sotik (= Talek River)",-1.4333,35.0667,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Uasin Gishu,0.5,35.1667,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,,,NA,Kenya,Ulukenia Hills,-1.4667,37.05,Aggundey & Schlitter 1984,,
Megadermatidae,Lavia,frons,HZM14.2622,,NA,Malawi,Karonga,-9.93,33.93,Happold et al. 1987,,
Megadermatidae,Lavia,frons,MHNG,,NA,Mali,"Sikasso, Grotte de Sikasso/Région de Sikasso",11.2572,-5.7614,GBIF,,
Megadermatidae,Lavia,frons,USNM,,1971,Niger,W NP,12.3333,2.4167,Poche 1975,,
Megadermatidae,Lavia,frons,ZMUI,,1968,Nigeria,Malamfatori,13.4167,13.3333,Bergmans 1977,,
Megadermatidae,Lavia,frons,ZMA,,1976,Nigeria,Pandam GR,8.6667,9,Bergmans 1977,,
Megadermatidae,Lavia,frons,NHMI,,1965,Nigeria,Shagunu,10.3333,4.4667,Bergmans 1977,,
Megadermatidae,Lavia,frons,USNM,,NA,Nigeria,Dikwa,12.0167,13.9167,Happold 1987,,
Megadermatidae,Lavia,frons,BMNH,,NA,Nigeria,Ilorin,8.5,4.55,Happold 1987,,
Megadermatidae,Lavia,frons,,,NA,Nigeria,Kainji Lake NP,9.8667,4.0667,Happold 1987,,
Megadermatidae,Lavia,frons,,,NA,Nigeria,Kano,12,8.5167,Happold 1987,,
Megadermatidae,Lavia,frons,,,NA,Nigeria,Yola,9.2,12.4833,Happold 1987,,
Megadermatidae,Lavia,frons,,,2011,Nigeria,"Okomu NP, C1",6.34,5.345,Tanshi et al. 2019,,
Megadermatidae,Lavia,frons,RMCA,,1981,Rwanda,Karama,-2.2667,30.2667,Baeten et al. 1984,,
Megadermatidae,Lavia,frons,RMCA,,1980,Rwanda,Kibuye,-2.05,29.35,Baeten et al. 1984,,
Megadermatidae,Lavia,frons,RMCA,,1938,Rwanda,Gabiro,-1.5167,30.4,Van Cakenberghe et al. 2017,,
Megadermatidae,Lavia,frons,RMCA,,1949,Rwanda,Gakoma,-2.5,29.9167,Van Cakenberghe et al. 2017,,
Megadermatidae,Lavia,frons,RBINS,,1938,Rwanda,Kagera Parc National,-1.67,30.67,Van Cakenberghe et al. 2017,,
Megadermatidae,Lavia,frons,RMCA,,1938,Rwanda,Katjambura,-1.55,30.7333,Van Cakenberghe et al. 2017,,
Megadermatidae,Lavia,frons,RBINS,,1966,Rwanda,Kimuna,-2.5,29.7667,Van Cakenberghe et al. 2017,,
Megadermatidae,Lavia,frons,ZMB,,NA,Rwanda,Kissenji (=Gisenyi),-1.7,29.25,Van Cakenberghe et al. 2017,,
Megadermatidae,Lavia,frons,,,1975,Senegal,Mboro-sur-mer,15.2,-16.9167,Bohme & Hutterer 1978,,
Megadermatidae,Lavia,frons,MHNG,,NA,Senegal,,14.49,-14.45,GBIF,,
Megadermatidae,Lavia,frons,MNHN1997-1824,,1810,Senegal,"""Senegal""",NA,NA,Van Cakenberghe & Seamark 2022,Holotype,
Megadermatidae,Lavia,frons,,,NA,Somalia,Alto Giuba,3,43.5,Funaioli 1959,,
Megadermatidae,Lavia,frons,,,NA,Somalia,Basso Giuba,0,42,Funaioli 1959,,
Megadermatidae,Lavia,frons,USNM,,NA,South Sudan,Abukika,6.9167,31,Koopman 1975,,
Megadermatidae,Lavia,frons,AMNH,,NA,South Sudan,Akona,11.5,32.6667,Koopman 1975,,
Megadermatidae,Lavia,frons,BMNH,,NA,South Sudan,Duk,7.5,31.4833,Koopman 1975,,
Megadermatidae,Lavia,frons,BMNH,,NA,South Sudan,Fashoda,9.8833,32.1167,Koopman 1975,,
Megadermatidae,Lavia,frons,USNM,,NA,South Sudan,Gemeiza,5.8333,31.8333,Koopman 1975,,
Megadermatidae,Lavia,frons,USNM,,NA,South Sudan,Gondokoro,4.9,31.6667,Koopman 1975,,
Megadermatidae,Lavia,frons,BMNH,,NA,South Sudan,Jebel Ahmed Agha,10.9833,32.6667,Koopman 1975,,
Megadermatidae,Lavia,frons,USNM,,NA,South Sudan,Kaka (1 mi S),10.5,32.1833,Koopman 1975,,
Megadermatidae,Lavia,frons,NMW,,NA,South Sudan,Karshawal,12,32.75,Koopman 1975,,
Megadermatidae,Lavia,frons,BMNH,,NA,South Sudan,Kojali,6.1667,27.75,Koopman 1975,,
Megadermatidae,Lavia,frons,USNM,,NA,South Sudan,Lake No,9.5,30.4667,Koopman 1975,,
Megadermatidae,Lavia,frons,AMNH,,NA,South Sudan,Lake Nyibor,6.9167,30.1667,Koopman 1975,,
Megadermatidae,Lavia,frons,BMNH,,NA,South Sudan,Meridi,4.9167,29.4833,Koopman 1975,,
Megadermatidae,Lavia,frons,BMNH,,NA,South Sudan,Mongalla,5.1833,31.75,Koopman 1975,,
Megadermatidae,Lavia,frons,USNM,,NA,South Sudan,Nimule,3.6,32.05,Koopman 1975,,
Megadermatidae,Lavia,frons,USNM,,NA,South Sudan,Renk,11.75,32.8,Koopman 1975,,
Megadermatidae,Lavia,frons,USNM,,NA,South Sudan,Shambe,7.1,30.7667,Koopman 1975,,
Megadermatidae,Lavia,frons,AMNH,,NA,South Sudan,Sim Sima,5.4167,31.75,Koopman 1975,,
Megadermatidae,Lavia,frons,BMNH,,NA,South Sudan,Tonga (8 mi S),9.1667,31.0333,Koopman 1975,,
Megadermatidae,Lavia,frons,IRSN,,NA,South Sudan,Tori,4.3333,29.8333,Koopman 1975,,
Megadermatidae,Lavia,frons,FMNH,,NA,South Sudan,Torit,4.4167,32.5667,Koopman 1975,,
Megadermatidae,Lavia,frons,USNM,,NA,South Sudan,Umbarbit,10.9167,32.5833,Koopman 1975,,
Megadermatidae,Lavia,frons,BMNH,,NA,South Sudan,Yei,4.0833,30.6667,Koopman 1975,,
Megadermatidae,Lavia,frons,SMF,,1964,Sudan,Abu Tiga FR,12.7667,34.15,Kock 1969,,
Megadermatidae,Lavia,frons,BMNH,,NA,Sudan,Abu Haraz,14.5,33.5,Koopman 1975,,
Megadermatidae,Lavia,frons,SMF,,1963,Sudan,El Gueisi,13.35,34.1167,Koopman 1975,,
Megadermatidae,Lavia,frons,BMNH,,NA,Sudan,Kamisa,13.5833,34.0833,Koopman 1975,,
Megadermatidae,Lavia,frons,BMNH,,NA,Sudan,Khartoum,15.6333,32.55,Koopman 1975,,
Megadermatidae,Lavia,frons,SMF,,1963,Sudan,Ronga,13.2667,33.9,Koopman 1975,,
Megadermatidae,Lavia,frons,BMNH,,NA,Sudan,Roseires,11.5,34.5,Koopman 1975,,
Megadermatidae,Lavia,frons,SMF,,1963,Sudan,Sabun FR,13.35,33.75,Koopman 1975,,
Megadermatidae,Lavia,frons,SMF,,NA,Sudan,Sennar,13.5833,33.6333,Koopman 1975,,
Megadermatidae,Lavia,frons,MCZ,,NA,Sudan,Singa,13.2,33.9167,Koopman 1975,,
Megadermatidae,Lavia,frons,SMF,,1963,Sudan,Subeigh FR,12.45,34.2,Koopman 1975,,
Megadermatidae,Lavia,frons,BMNH,,NA,Sudan,Wad Medani,14.4,33.5,Koopman 1975,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Bagamoyo,-6.4167,38.9,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Dar es Salaam,-6.8,39.3,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,"Engare Nairobi, Kilimanjaro",-3.0833,37,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,"Kasulu, 16mi S",-4.75,30.1,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Kilosa,-6.85,36.9833,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Kisaki,-6.5833,37.5833,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Kome Island,-2.3333,32.5,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Masimba,6.2,37.7667,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Maurui,-5.1333,38.4,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Morogoro,-6.8,37.6667,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Namanyere,-7.5333,31.05,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Nduguyu river,-3.9167,34.5,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Ngaserai,-2.8667,36.8667,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Ol Doinyo Lengai,-2.7667,35.9167,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Ruruma,-4.3667,34.6,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Saranda,-5.7167,34.9833,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Ujiji,-4.9167,29.6667,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Ukerewe Island,-2,33,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,Tanzania,Zanzibar Island,-6,39.3333,Swynnerton & Hayman 1951,,
Megadermatidae,Lavia,frons,,,NA,The Gambia,,13.31,-14.18,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,,,NA,The Gambia,,13.56,-14.81,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,,,NA,The Gambia,,13.56,-14.68,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,,,NA,The Gambia,,13.56,-14.56,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,,,NA,The Gambia,,13.68,-14.93,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,SMF91044,,NA,The Gambia,Niumi NP,13.5833,-16.5333,Kock et al. 2002 ,,
Megadermatidae,Lavia,frons,,,NA,Togo,,10.12,0.37,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,,,NA,Togo,,10.12,0.62,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,,,NA,Togo,,10.37,0.37,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,,,NA,Togo,,10.87,0.37,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,,,NA,Togo,,10.87,0.62,Grubb et al. 1998,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Bokora,2.4167,34.4167,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Entebbe,0.05,32.4667,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Greeki River,1.6,34.3333,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Kabamba,0.35,29.9167,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Kasese,0.1667,30.0833,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Katwe,-0.1333,29.8667,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Kidepo Valley NP,3.75,33.6333,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Kigezi GR,-0.5,29.8333,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Kyambura GR,-0.1167,30.0667,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Lotome,2.4,34.5167,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Mburo Lake,-0.6667,30.9333,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Mokia,0.1,30.0667,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Moroto,2.55,34.65,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Mulema,-0.9333,30.9333,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Murchison NP,2.25,31.8333,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Navtakwai (= Naitakwai),2.55,34.6333,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Pader,2.8167,33.1167,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Rhino Camp,2.9667,31.4,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Ruwenzori NP (= Queen Elizabeth NP),-0.25,30,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Semliki flats,0.8167,30.0667,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Ssio Bay,0.2333,34.0167,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Wadelai,2.7,31.45,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Uganda,Zika,0.1667,32.4667,Thorn & Kerbis Peterhans 2009,,
Megadermatidae,Lavia,frons,,,NA,Zambia,Mporokoso,-9.37,30.12,Ansell 1978,,
Megadermatidae,Lavia,frons,,,NA,Zambia,Ndola,-12.97,28.63,Ansell 1978,,
Miniopteridae,Miniopterus,africanus,FMNH28769,25-Oct-26,1926,Ethiopia,"Mugher R, 5 mi S, Sanford's Ranch",9.5167,38.2167,Van Cakenberghe & Seamark 2022,Holotype,
Miniopteridae,Miniopterus,africanus,ROM,30-May-64,1964,Kenya,Lake Naivasha,-0.7333,36.4333,GBIF,,
Miniopteridae,Miniopterus,africanus,ROM,10-Jul-65,1965,Kenya,"Gilgil, Diatomite Mine",-0.4833,36.3167,GBIF,,
Miniopteridae,Miniopterus,africanus,ROM,24-Jul-65,1965,Kenya,"Kilaguni Lodge, Tsavo National Park",-2.9,38.0667,GBIF,,
Miniopteridae,Miniopterus,africanus,ROM,19-Jan-66,1966,Kenya,Mtito Andei; Mtito Audei,-2.6833,38.1667,GBIF,,
Miniopteridae,Miniopterus,africanus,TCWC,05-Mar-01,2001,Ethiopia,Didessa River's edge 1533 m,8.0428,36.0392,GBIF,,
Miniopteridae,Miniopterus,africanus,FMNH,09-Aug-11,2011,Kenya,"Mount Suswa, Cave 14 downtunnel between C and D",-1.1328,36.4019,GBIF,,
Miniopteridae,Miniopterus,africanus,FMNH,27-Dec-11,2011,Kenya,"Mt Elgon National Park, Kitum Cave",1.0455,34.7539,GBIF,,
Miniopteridae,Miniopterus,africanus,FMNH,05-Dec-12,2012,Kenya,Guano Cave 1,-2.3212,37.6927,GBIF,,
Miniopteridae,Miniopterus,africanus,FMNH,08-Dec-12,2012,Kenya,"Chyulu Hills National Park, Kisula Cave",-2.5286,37.8534,GBIF,,
Miniopteridae,Miniopterus,africanus,FMNH,11-Aug-14,2014,Kenya,"Menengai Crater, Mau Mau Cave",-0.2168,37.1373,GBIF,,
Miniopteridae,Miniopterus,africanus,FMNH,22-Oct-16,2016,Kenya,"Gede, Kaboga Cave",-3.3345,40.01,GBIF,,
Miniopteridae,Miniopterus,africanus,FMNH,25-Oct-16,2016,Kenya,"Gilgil, Diatomite cave",-0.4301,36.1737,GBIF,,
Miniopteridae,Miniopterus,africanus,,,NA,Ethiopia,"Sciumagalle Mine, 10 km NW Asmara",15.3333,38.9333,GBIF,,
Miniopteridae,Miniopterus,africanus,,,NA,Ethiopia,Alemaya,9.4333,42.0167,Largen et al. 1974,,
Miniopteridae,Miniopterus,africanus,,,NA,Ethiopia,Awash National Park,8.9,39.9167,Largen et al. 1974,,
Miniopteridae,Miniopterus,africanus,,,1971,Ethiopia,"Danka River, near Dinshu",7,39.75,Largen et al. 1974,,
Miniopteridae,Miniopterus,africanus,,,NA,Ethiopia,"Errer Valley, bridge",9.25,42.2667,Largen et al. 1974,,
Miniopteridae,Miniopterus,africanus,BMNH,,1970,Ethiopia,Sof Omar,6.9,40.8,Largen et al. 1974,,
Miniopteridae,Miniopterus,africanus,BMNH,,NA,Ethiopia,Suha River,10.1333,38.3333,Largen et al. 1974,,
Miniopteridae,Miniopterus,africanus,ZMUM,,1995,Ethiopia,"Bale mountains, Dinshu hills",7.1,39.7833,Lavrenchenko et al. 2004,,
Miniopteridae,Miniopterus,africanus,ZMUM,,1995,Ethiopia,"Bale mountains, Harenna forest",6.45,39.7333,Lavrenchenko et al. 2004,,
Miniopteridae,Miniopterus,africanus,,,1986,Ethiopia,Katcha,6.7,39.7333,Yalden et al. 1996,,
Miniopteridae,Miniopterus,africanus,,,NA,Somalia,Gezira,2.02,45.1833,Funaioli 1959,,
Miniopteridae,Miniopterus,arenarius,USNM181811,04-Nov-12,1912,Kenya,Guaso Nyiro river (Nanyuki),0.016,37.067,Van Cakenberghe & Seamark 2022,Holotype,
Miniopteridae,Miniopterus,arenarius,MCZ,11-Sep-26,1926,Tanzania,"Tanganyika Terr. (now Tanzania), Bagilo (poss. in Uluguru Mountains)",-6.9216,37.7329,GBIF,,
Miniopteridae,Miniopterus,arenarius,FMNH,02-Aug-16,2016,Uganda,Mt Morungole,3.8108,34.0293,GBIF,,
Miniopteridae,Miniopterus,arenarius,BMNH,,1969,Ethiopia,Arba Minch,6.05,37.6333,Largen et al. 1974,,
Miniopteridae,Miniopterus,arenarius,,,NA,Ethiopia,Dass Wells,4.0833,38.75,Largen et al. 1974,,
Miniopteridae,Miniopterus,arenarius,,,NA,Ethiopia,Gara Mullata,9.2667,41.7333,Largen et al. 1974,,
Miniopteridae,Miniopterus,arenarius,BMNH,,1972,Ethiopia,Gondar,12.6167,37.45,Largen et al. 1974,,
Miniopteridae,Miniopterus,arenarius,,,NA,Ethiopia,Gorgora caves,12.25,37.3333,Largen et al. 1974,,
Miniopteridae,Miniopterus,arenarius,SMF,,1973,Ethiopia,"Lake Abaya, W",6.2167,37.8167,Largen et al. 1974,,
Miniopteridae,Miniopterus,arenarius,FMNH,,NA,Ethiopia,Mulu,9.3333,38.6833,Largen et al. 1974,,
Miniopteridae,Miniopterus,arenarius,BMNH,,1972,Ethiopia,Nur Mohammed,6.7833,40.3667,Largen et al. 1974,,
Miniopteridae,Miniopterus,arenarius,,,NA,Ethiopia,Sof Omar,6.9,40.8,Largen et al. 1974,,
